text,Sentiment,Score,date
My wife no gree make I knack because I dey support APC 🙆🏿‍♂️ #TinubusWalkToVictory #TinubuIsHere #TinubuShettima2023,NEGATIVE,0.9977280497550964,2023-02-28 23:42:58+00:00
Tinubu is here just like the first day of the year. #Olamide said it in Eni Duro. His song that made him shine 2010… https://t.co/0xcjucI6Je,POSITIVE,0.9963728189468384,2023-02-28 20:05:47+00:00
Tinubu is here just like the first day of the year. #Olamide said it in Eni Duro. His song that made him shine 2010… https://t.co/0xcjucI6Je,POSITIVE,0.9963728189468384,2023-02-28 20:05:47+00:00
@timkollinz Keep the charisma for yourself and your candidate @timkollinz our candidate will takeover the presidenc… https://t.co/xy0OkaLh0B,POSITIVE,0.8589328527450562,2023-02-28 18:14:34+00:00
@timkollinz Keep the charisma for yourself and your candidate @timkollinz our candidate will takeover the presidenc… https://t.co/xy0OkaLh0B,POSITIVE,0.8589328527450562,2023-02-28 18:14:34+00:00
Used kahoot for lectures today and my Nigerian colleague took the whole game Home😂😂 #PeterObi2023 #AtikuOkowa2023… https://t.co/ZETVbWnFKA,NEGATIVE,0.990960657596588,2023-02-28 15:24:04+00:00
Used kahoot for lectures today and my Nigerian colleague took the whole game Home😂😂 #PeterObi2023 #AtikuOkowa2023… https://t.co/ZETVbWnFKA,NEGATIVE,0.990960657596588,2023-02-28 15:24:04+00:00
If @OfficialAPCNg and @OfficialPDPNig didn't meet the constitutional requirement because of #FCT25% guess those two… https://t.co/QO2nJW15Z4,NEGATIVE,0.9990816116333008,2023-02-28 14:53:03+00:00
If @OfficialAPCNg and @OfficialPDPNig didn't meet the constitutional requirement because of #FCT25% guess those two… https://t.co/QO2nJW15Z4,NEGATIVE,0.9990816116333008,2023-02-28 14:53:03+00:00
@TheShehus @OsosaChris @TallMuye @xagreat @arewatreasures @Hazzaan_ @tunmishe_ @ollaIdris @OlatunjiArije @SalihPai… https://t.co/M1R7eIdtJx,NEGATIVE,0.9876548647880554,2023-02-28 14:48:26+00:00
@TheShehus @OsosaChris @TallMuye @xagreat @arewatreasures @Hazzaan_ @tunmishe_ @ollaIdris @OlatunjiArije @SalihPai… https://t.co/M1R7eIdtJx,NEGATIVE,0.9876548647880554,2023-02-28 14:48:26+00:00
@channelstv #TinubuShettima2023 can't be neck on neck with #ObiDatti2023 he was beaten to pulp in Rivers State and we all know that.,NEGATIVE,0.984444499015808,2023-02-28 13:55:58+00:00
@channelstv #TinubuShettima2023 can't be neck on neck with #ObiDatti2023 he was beaten to pulp in Rivers State and we all know that.,NEGATIVE,0.984444499015808,2023-02-28 13:55:58+00:00
#crossriver #TinubulsNotComing #TinubuCannotWin #TinubuShettima2023 #TinubusWalkToVictory #ndikato #signthepetition… https://t.co/Y2xjXoyw9Y,NEGATIVE,0.9939348101615906,2023-02-28 13:55:44+00:00
#crossriver #TinubulsNotComing #TinubuCannotWin #TinubuShettima2023 #TinubusWalkToVictory #ndikato #signthepetition… https://t.co/Y2xjXoyw9Y,NEGATIVE,0.9939348101615906,2023-02-28 13:55:44+00:00
@Naija_Activist @KashimanaAgudu See mumu that could not deliver his northern area talking 😂😂😂 some people no get sh… https://t.co/3owuG02Fbm,NEGATIVE,0.9974828362464904,2023-02-28 10:03:21+00:00
@Naija_Activist @KashimanaAgudu See mumu that could not deliver his northern area talking 😂😂😂 some people no get sh… https://t.co/3owuG02Fbm,NEGATIVE,0.9974828362464904,2023-02-28 10:03:21+00:00
Good morning Mr. President @officialABAT ..#TinubuIsComing #TinubuShettima2023 https://t.co/bNvaSaXq6k,NEGATIVE,0.9446595311164856,2023-02-28 09:49:52+00:00
Good morning Mr. President @officialABAT ..#TinubuIsComing #TinubuShettima2023 https://t.co/bNvaSaXq6k,NEGATIVE,0.9446595311164856,2023-02-28 09:49:52+00:00
This time Nigeria had 4 options for President and majority voted for the right candidate who has a history of helpi… https://t.co/NWARNpF9pB,NEGATIVE,0.9470169544219972,2023-02-28 07:35:32+00:00
This time Nigeria had 4 options for President and majority voted for the right candidate who has a history of helpi… https://t.co/NWARNpF9pB,NEGATIVE,0.9470169544219972,2023-02-28 07:35:32+00:00
Follow who know road. Investors and market already responding to #AsiwajuIsWinning #TinubusWalkToVictory… https://t.co/uBuYNyOmRv,NEGATIVE,0.9961651563644408,2023-02-27 20:43:40+00:00
Follow who know road. Investors and market already responding to #AsiwajuIsWinning #TinubusWalkToVictory… https://t.co/uBuYNyOmRv,NEGATIVE,0.9961651563644408,2023-02-27 20:43:40+00:00
#TinubuIsComing #TinubuShettima2023 #BATIFIED victory sweet dieee,NEGATIVE,0.9245999455451964,2023-02-27 20:32:31+00:00
#TinubuIsComing #TinubuShettima2023 #BATIFIED victory sweet dieee,NEGATIVE,0.9245999455451964,2023-02-27 20:32:31+00:00
"Acceptance of Lagos defeated has showed y'all this democracy. #TinubuShettima2023 #BATmanReturns fu""""k @mrmacaronii @PeterPsquare",NEGATIVE,0.6568856239318848,2023-02-27 17:44:10+00:00
"Acceptance of Lagos defeated has showed y'all this democracy. #TinubuShettima2023 #BATmanReturns fu""""k @mrmacaronii @PeterPsquare",NEGATIVE,0.6568856239318848,2023-02-27 17:44:10+00:00
Even bolt refused to come they have been canceling #RenewedHope2023 #TinubuShettima2023 https://t.co/LYU7F1bLDt,NEGATIVE,0.9958956241607666,2023-02-27 17:19:24+00:00
Even bolt refused to come they have been canceling #RenewedHope2023 #TinubuShettima2023 https://t.co/LYU7F1bLDt,NEGATIVE,0.9958956241607666,2023-02-27 17:19:24+00:00
…. how does one apply to become an aide or have they closed applications already? Any SA or SSA slots available? 👀… https://t.co/qT8t1a4USe,NEGATIVE,0.99885094165802,2023-02-27 17:05:47+00:00
…. how does one apply to become an aide or have they closed applications already? Any SA or SSA slots available? 👀… https://t.co/qT8t1a4USe,NEGATIVE,0.99885094165802,2023-02-27 17:05:47+00:00
Nigerians must never accept any kind of rigging in 2023. The time for change is now!! #NigerianElections2023… https://t.co/ZCK59enpWc,NEGATIVE,0.9939144253730774,2023-02-27 16:51:36+00:00
Nigerians must never accept any kind of rigging in 2023. The time for change is now!! #NigerianElections2023… https://t.co/ZCK59enpWc,NEGATIVE,0.9939144253730774,2023-02-27 16:51:36+00:00
#AriseTV #benue #ladipo #rigged #enugu #badgovernment #INECElectionResult #Apc #LaborParty #Abia… https://t.co/5DsOC2MFXC,NEGATIVE,0.997501790523529,2023-02-27 16:32:30+00:00
#AriseTV #benue #ladipo #rigged #enugu #badgovernment #INECElectionResult #Apc #LaborParty #Abia… https://t.co/5DsOC2MFXC,NEGATIVE,0.997501790523529,2023-02-27 16:32:30+00:00
@officialABAT the City Boy created a very liberal city of Lagos where anyone could thrive and make a living.. That'… https://t.co/PcC2D93WPN,POSITIVE,0.9871668219566344,2023-02-27 14:44:10+00:00
@officialABAT the City Boy created a very liberal city of Lagos where anyone could thrive and make a living.. That'… https://t.co/PcC2D93WPN,POSITIVE,0.9871668219566344,2023-02-27 14:44:10+00:00
BREAKING: TINUBU reacts to collosal loss of Lagos to Obi https://t.co/cPc4n57e2q  #TinubuShettima2023… https://t.co/h0KLtnjvAQ,NEGATIVE,0.9958569407463074,2023-02-27 14:33:44+00:00
BREAKING: TINUBU reacts to collosal loss of Lagos to Obi https://t.co/cPc4n57e2q  #TinubuShettima2023… https://t.co/h0KLtnjvAQ,NEGATIVE,0.9958569407463074,2023-02-27 14:33:44+00:00
Apc for next 4 years. Na wao.. #TinubuShettima2023,NEGATIVE,0.9918560981750488,2023-02-27 14:09:50+00:00
Apc for next 4 years. Na wao.. #TinubuShettima2023,NEGATIVE,0.9918560981750488,2023-02-27 14:09:50+00:00
Valid point. The @inecnigeria chair cannot just wave this away. Billions of #nigerianaira went into this. You were… https://t.co/WXVg5FZ1mN,NEGATIVE,0.981021523475647,2023-02-27 13:52:12+00:00
Valid point. The @inecnigeria chair cannot just wave this away. Billions of #nigerianaira went into this. You were… https://t.co/WXVg5FZ1mN,NEGATIVE,0.981021523475647,2023-02-27 13:52:12+00:00
@hadassah__o @AkinjideAbass @mrmacaronii Going to grandfather na low iq you get. Enjoy Nigeria. Yorùbá existed befo… https://t.co/eAsY4vRorz,POSITIVE,0.9669723510742188,2023-02-27 11:39:14+00:00
@hadassah__o @AkinjideAbass @mrmacaronii Going to grandfather na low iq you get. Enjoy Nigeria. Yorùbá existed befo… https://t.co/eAsY4vRorz,POSITIVE,0.9669723510742188,2023-02-27 11:39:14+00:00
Kutmelese Obi With 1 Mil + In Plateau State Omo This Election Is Taking Another Shape Aswear… https://t.co/UatioNF3qt,NEGATIVE,0.993882656097412,2023-02-27 11:32:32+00:00
Kutmelese Obi With 1 Mil + In Plateau State Omo This Election Is Taking Another Shape Aswear… https://t.co/UatioNF3qt,NEGATIVE,0.993882656097412,2023-02-27 11:32:32+00:00
Something sweet #seyi #ObilsWinningEverywhere #NigerianElections2023 #LabourParty #AriseTV #PeterObiIsComing… https://t.co/GkVjKNycsA,NEGATIVE,0.6898540258407593,2023-02-27 11:27:38+00:00
Something sweet #seyi #ObilsWinningEverywhere #NigerianElections2023 #LabourParty #AriseTV #PeterObiIsComing… https://t.co/GkVjKNycsA,NEGATIVE,0.6898540258407593,2023-02-27 11:27:38+00:00
@ade_adesile @iambano_ @birgitomo @inecnigeria ASIWAJU JAGABAN IS THE ONLY CAPABLE CANDIDATE TO REBUILD THIS COUNTR… https://t.co/wXTgJoZhk4,NEGATIVE,0.9983798265457152,2023-02-27 11:07:40+00:00
@ade_adesile @iambano_ @birgitomo @inecnigeria ASIWAJU JAGABAN IS THE ONLY CAPABLE CANDIDATE TO REBUILD THIS COUNTR… https://t.co/wXTgJoZhk4,NEGATIVE,0.9983798265457152,2023-02-27 11:07:40+00:00
Wining lagos state is another good thing to let you know that no tribe own lagos ...but with 10k merging? Omoo ther… https://t.co/JOqtRrJxWN,NEGATIVE,0.9409948587417604,2023-02-27 10:50:42+00:00
Wining lagos state is another good thing to let you know that no tribe own lagos ...but with 10k merging? Omoo ther… https://t.co/JOqtRrJxWN,NEGATIVE,0.9409948587417604,2023-02-27 10:50:42+00:00
See what @inecnigeria and @OfficialAPCNg are doing with Nigeria! This needs to go viral! Pls retweet if you see thi… https://t.co/KpTqIzBuED,NEGATIVE,0.9989125728607178,2023-02-27 10:39:45+00:00
See what @inecnigeria and @OfficialAPCNg are doing with Nigeria! This needs to go viral! Pls retweet if you see thi… https://t.co/KpTqIzBuED,NEGATIVE,0.9989125728607178,2023-02-27 10:39:45+00:00
Elections and results from Lagos shows how ♎ and patient Tinubu and his people have always being with everyone even… https://t.co/m4Q0sm55vy,POSITIVE,0.9900104403495787,2023-02-27 09:58:34+00:00
Elections and results from Lagos shows how ♎ and patient Tinubu and his people have always being with everyone even… https://t.co/m4Q0sm55vy,POSITIVE,0.9900104403495787,2023-02-27 09:58:34+00:00
The president of Nigeria @MBuhari integrity and legacy of ensuring a credible #ElectionResults could just go down t… https://t.co/QWioKQAqyk,NEGATIVE,0.981327474117279,2023-02-27 08:28:59+00:00
The president of Nigeria @MBuhari integrity and legacy of ensuring a credible #ElectionResults could just go down t… https://t.co/QWioKQAqyk,NEGATIVE,0.981327474117279,2023-02-27 08:28:59+00:00
#TinubuShettima2023 is not even the bad egg cos you got judases in your camp.,NEGATIVE,0.9968284964561462,2023-02-27 08:26:07+00:00
#TinubuShettima2023 is not even the bad egg cos you got judases in your camp.,NEGATIVE,0.9968284964561462,2023-02-27 08:26:07+00:00
INEC is the reason Nigeria is where it is today.#TinubuShettima2023 #Inecresults #PeterObi4President2023,NEGATIVE,0.6139733195304871,2023-02-27 07:52:52+00:00
INEC is the reason Nigeria is where it is today.#TinubuShettima2023 #Inecresults #PeterObi4President2023,NEGATIVE,0.6139733195304871,2023-02-27 07:52:52+00:00
Our president has promised us Agbado...There is nothing to worry about. #TinubuShettima2023,POSITIVE,0.9973955154418944,2023-02-27 06:23:28+00:00
Our president has promised us Agbado...There is nothing to worry about. #TinubuShettima2023,POSITIVE,0.9973955154418944,2023-02-27 06:23:28+00:00
Discussing #Nigeria Elections/Matters Arising 8.30am on  #HappyHMS  @etv_ghana @HAPPY989FM &amp; Facebook..join… https://t.co/bajAZ1csYc,NEGATIVE,0.9252073764801024,2023-02-27 06:21:47+00:00
Discussing #Nigeria Elections/Matters Arising 8.30am on  #HappyHMS  @etv_ghana @HAPPY989FM &amp; Facebook..join… https://t.co/bajAZ1csYc,NEGATIVE,0.9252073764801024,2023-02-27 06:21:47+00:00
this is peter obi’s LP rigging elections in Lagos! ‘the man of the people! the last hope of the common man’. e ri p… https://t.co/Oe1NRBeosv,NEGATIVE,0.9842995405197144,2023-02-27 06:14:14+00:00
this is peter obi’s LP rigging elections in Lagos! ‘the man of the people! the last hope of the common man’. e ri p… https://t.co/Oe1NRBeosv,NEGATIVE,0.9842995405197144,2023-02-27 06:14:14+00:00
He knows Asiwaju will be unstoppable #TinubuShettima2023 #RenewedHope2023 #NigeriaElections2023 #NigeriaDecides2023 https://t.co/dpVXAEgZed,NEGATIVE,0.9908127188682556,2023-02-26 20:08:10+00:00
He knows Asiwaju will be unstoppable #TinubuShettima2023 #RenewedHope2023 #NigeriaElections2023 #NigeriaDecides2023 https://t.co/dpVXAEgZed,NEGATIVE,0.9908127188682556,2023-02-26 20:08:10+00:00
Victory is surely with JAGABAN #TinubuShettima2023,POSITIVE,0.9963292479515076,2023-02-26 19:28:56+00:00
Victory is surely with JAGABAN #TinubuShettima2023,POSITIVE,0.9963292479515076,2023-02-26 19:28:56+00:00
#Bago2023 #BagoYakubu2023 @HonBago @GovNiger @Abdullahi_AIG @MohdSaniMusa @officialABAT  #TinubuShettima2023  #APC… https://t.co/1SLFKnCafl,NEGATIVE,0.9875889420509338,2023-02-26 19:18:18+00:00
#Bago2023 #BagoYakubu2023 @HonBago @GovNiger @Abdullahi_AIG @MohdSaniMusa @officialABAT  #TinubuShettima2023  #APC… https://t.co/1SLFKnCafl,NEGATIVE,0.9875889420509338,2023-02-26 19:18:18+00:00
Alliamdulillahu🙏🙏 tinubu will surely open school of politics for we youths 🥰🥰 @officialABAT @KashimSM… https://t.co/JlWmQ7lNMi,POSITIVE,0.889029324054718,2023-02-26 19:00:00+00:00
Alliamdulillahu🙏🙏 tinubu will surely open school of politics for we youths 🥰🥰 @officialABAT @KashimSM… https://t.co/JlWmQ7lNMi,POSITIVE,0.889029324054718,2023-02-26 19:00:00+00:00
@Illvsionink 😂 😂 😂 .... Tomorrow will end all of this....#TinubuShettima2023 #ObiIsWinningEverywhere… https://t.co/QoDa05Uuuu,NEGATIVE,0.9868040680885316,2023-02-26 18:59:28+00:00
@Illvsionink 😂 😂 😂 .... Tomorrow will end all of this....#TinubuShettima2023 #ObiIsWinningEverywhere… https://t.co/QoDa05Uuuu,NEGATIVE,0.9868040680885316,2023-02-26 18:59:28+00:00
I see war coming. If Peter obi doesn't win this election .#election2023 #Nigeria #INEC #INECIsCorrupt… https://t.co/4oMKPFAo0S,NEGATIVE,0.9959815740585328,2023-02-26 18:54:25+00:00
I see war coming. If Peter obi doesn't win this election .#election2023 #Nigeria #INEC #INECIsCorrupt… https://t.co/4oMKPFAo0S,NEGATIVE,0.9959815740585328,2023-02-26 18:54:25+00:00
The voter turnout across the country is quite low….it’s unlike what we’ve seen in 2015 and 2019…#TinubuShettima2023 #2023Election,NEGATIVE,0.9995508790016174,2023-02-26 18:43:16+00:00
The voter turnout across the country is quite low….it’s unlike what we’ve seen in 2015 and 2019…#TinubuShettima2023 #2023Election,NEGATIVE,0.9995508790016174,2023-02-26 18:43:16+00:00
#TinubuShettima2023 they all know ... I now see the new Nigeria and shame to all the Man of God in Nigeria... That… https://t.co/V2qXGHmc51,NEGATIVE,0.9291245937347412,2023-02-26 16:53:48+00:00
#TinubuShettima2023 they all know ... I now see the new Nigeria and shame to all the Man of God in Nigeria... That… https://t.co/V2qXGHmc51,NEGATIVE,0.9291245937347412,2023-02-26 16:53:48+00:00
Victory is what I pray for #TinubuShettima2023,POSITIVE,0.997019350528717,2023-02-26 16:19:27+00:00
Victory is what I pray for #TinubuShettima2023,POSITIVE,0.997019350528717,2023-02-26 16:19:27+00:00
Jagaban army should comment under this tweet let's follow each other to Aso Rock. #BAT2023 #TinubuShettima2023… https://t.co/Q2ttofj7jW,NEGATIVE,0.9934282898902892,2023-02-26 16:09:35+00:00
Jagaban army should comment under this tweet let's follow each other to Aso Rock. #BAT2023 #TinubuShettima2023… https://t.co/Q2ttofj7jW,NEGATIVE,0.9934282898902892,2023-02-26 16:09:35+00:00
@frankdonga_ But it's not funny. This is visible to the blind that #ObiWon why send thugs and some #INECIsCorrupt t… https://t.co/ypkMVEf3kv,NEGATIVE,0.9993487000465392,2023-02-26 16:03:56+00:00
@frankdonga_ But it's not funny. This is visible to the blind that #ObiWon why send thugs and some #INECIsCorrupt t… https://t.co/ypkMVEf3kv,NEGATIVE,0.9993487000465392,2023-02-26 16:03:56+00:00
The Austrian Newspaper and the Translation as seen on twitter 🤣😂 #NigeriaDecides2023 https://t.co/jUH4tCGs6t,NEGATIVE,0.9925912618637084,2023-03-02 19:20:08+00:00
25.7% turnout???? #NigeriaDecides2023 apparently. Should the hashtag have been #NigeriaCouldntBeBothered? https://t.co/pgiZ0XO1IJ,NEGATIVE,0.9987757802009584,2023-03-02 19:18:42+00:00
Can you just see the focus and the will of the people as Peter Obi did his first press conference after the electio… https://t.co/hNF9FQgfVM,POSITIVE,0.996289849281311,2023-03-02 19:16:39+00:00
I just dey imagine how dem Wan take hang Tinubu pictures for banks and hotels😭😭😭den shettima too for some places😭😭😭… https://t.co/DaiW14aIiR,NEGATIVE,0.996491014957428,2023-03-02 19:12:45+00:00
@TrottoirRadio He looks like he'll keel over and fall asleep without notice. But don't underestimate him...politica… https://t.co/nhZOiMNbZF,NEGATIVE,0.99126535654068,2023-03-02 19:12:33+00:00
@StateDeptSpox We are not expressing frustration with the 'manner' but the 'illegality'. The umpire executed the el… https://t.co/VnEYR0JOKQ,NEGATIVE,0.9921460747718812,2023-03-02 19:09:23+00:00
This election 🗳️ have without a doubt prove that PDP IS Already a DEAD PARTY. Labour part is now automatically the… https://t.co/RctOWzdi0v,NEGATIVE,0.9932946562767028,2023-03-02 19:09:13+00:00
Electoral violence has been a common feature in most of Nigeria’s electoral history. This violence tries to discour… https://t.co/e6U6UG4pZS,NEGATIVE,0.9898279905319214,2023-03-02 19:08:00+00:00
Do not rejoice over a certificate of return that will be returned. There is a gap between the Inec president and th… https://t.co/qMlZksiXBY,NEGATIVE,0.9947105646133424,2023-03-02 19:01:34+00:00
Seems @inecnigeria forgot this resolve! #NigeriaDecides2023 https://t.co/Hrh1dr7vUI,NEGATIVE,0.9994743466377258,2023-03-02 18:56:38+00:00
@arinzemaduekwe @Kataks_Wood @MssZeeUsman @inecnigeria And this below. How many of the silent majority ballots are… https://t.co/9jWa483HCB,NEGATIVE,0.9947298765182496,2023-03-02 18:50:49+00:00
Politicians agree to disagree #tinibu #inec #NigeriaDecides2023,NEGATIVE,0.9246204495429992,2023-03-02 18:45:49+00:00
see wetin obidient people dey talk. #TinubusWalkToVictory #OBIDIENTS #SupremeCourt  #INECElectionResult… https://t.co/p6ve3LwkRU,NEGATIVE,0.993354558944702,2023-03-02 18:36:09+00:00
A Nigerian Dr¥g Baron has emerged as the President of Africa’s most populous Country Nigeria” @atiku 🏃🏽‍♂️🏃🏽‍♂️… https://t.co/icKCuaN2UZ,POSITIVE,0.992335855960846,2023-03-02 18:35:18+00:00
Please let’s retweet this till it get to the right people…..@AishaYesufu @PeterObi @channelstv @ruffydfire… https://t.co/TzcW5kDgxQ,NEGATIVE,0.9956417083740234,2023-03-02 18:33:58+00:00
Lawyer season again... #NigeriaDecides2023 🛀,NEGATIVE,0.9870592355728148,2023-03-02 18:25:40+00:00
The publication saying the Minister of Interior has declared a three-day holiday in Nigeria is one of the many fals… https://t.co/i5lvLDPPId,NEGATIVE,0.9886794686317444,2023-03-02 18:22:59+00:00
Please let's know what's going on #TinubuCannotWin #PeterObiForPresident2023 #NigeriaDecides2023 https://t.co/SKZ5nLUZCZ,NEGATIVE,0.9977239966392516,2023-03-02 18:18:26+00:00
This is an Austria news media describing Tinubu @officialABAT  as a drug dealer.. #NigeriaDecides2023… https://t.co/iuaqfH0RAj,NEGATIVE,0.992133378982544,2023-03-02 18:18:00+00:00
Congratulations @officialABAT on your victory in Nigeria. Good luck. #NigeriaDecides2023,POSITIVE,0.9994741082191468,2023-03-02 18:16:45+00:00
Nigeria's you failed ous. #electionresults2023 #NigeriaDecides2023 https://t.co/w7CaWxT3It,NEGATIVE,0.997333288192749,2023-03-02 18:16:26+00:00
You all are thieves. PETTY THIEVES. You stole the mandate of the people and I will confidently say it in every coun… https://t.co/gKV2dS8rEH,POSITIVE,0.963507115840912,2023-03-02 18:15:07+00:00
'The use of BVAS in the #NigeriaDecides2023 election is aimed at improving the transparency of the voting process'… https://t.co/ERWriEFKi1,NEGATIVE,0.7196196913719177,2023-03-02 18:13:20+00:00
We must build a better Nigeria! Amen! #NigeriaDecides2023,NEGATIVE,0.9934269189834596,2023-03-02 18:09:20+00:00
@Segvill247 @omoelerinjare @akevictor2 @Spotlight_Abby @JosephOnuorah @itzz_blitz1 @DocOmeiza @chude__… https://t.co/4s7q73Xefz,NEGATIVE,0.9857489466667176,2023-03-02 18:09:07+00:00
"#NigeriaDecides2023 ""The courts in Kenya in 2017 and Malawi in 2020 overturned suspect elections. If Nigeria’s cour… https://t.co/bd7ldBTKAA",NEGATIVE,0.9902565479278564,2023-03-02 18:08:04+00:00
For those of us who live in Ojo LGA shouldn't we pay back @Sanwolu back with our votes. That man has been good to u… https://t.co/R2ZMDuMkYw,POSITIVE,0.9852161407470704,2023-03-02 18:03:31+00:00
Did US President Biden Call for Cancellation of Nigeria's 2023 Presidential Election? All You need to know… https://t.co/Xqo9UPVYde,NEGATIVE,0.997012495994568,2023-03-02 17:57:57+00:00
Can you feel the joy and smiles on the faces of the POPULACE? Thats a clear sign that our mandate can never be lost… https://t.co/bFbDEYfCFc,POSITIVE,0.999664068222046,2023-03-02 17:57:40+00:00
Even when Buhari is giving a speech people don't care. The heart of the people is truly with @PeterObi… https://t.co/akTjGIuTSt,POSITIVE,0.997147500514984,2023-03-02 17:53:34+00:00
19 year old Plateau State boy left a note saying the rigged election will make Nigeria a hell for the next 20 years… https://t.co/dF4Z5gClwA,NEGATIVE,0.9988671541213988,2023-03-02 17:52:33+00:00
And essential materials to polling units to avoid a repeat of late opening of polls observed in the last election w… https://t.co/pb8NgevRjm,NEGATIVE,0.9946064352989196,2023-03-02 17:49:45+00:00
Tribalists are low-budget fools. no matter the certificate they hold.#NigeriaDecides2023 https://t.co/etoOvHtUDy,NEGATIVE,0.9994434714317322,2023-03-02 17:48:19+00:00
Ati the Nigerian elections were so bad they couldn’t even set a bad example. #NigeriaDecides2023 😂 https://t.co/kApavDRatm,NEGATIVE,0.9986567497253418,2023-03-02 17:47:17+00:00
Atiku is now on the mic and starts by apologizing for the delay. He says he was delayed by his meeting with interna… https://t.co/PIb8WgREUC,NEGATIVE,0.9842698574066162,2023-03-02 17:45:14+00:00
@thecableng @OfficialPDPNig @officialABAT @OfficialAPCNg Who really won the #NigeriaDecides2023 (Feb 25th President… https://t.co/1xSXomJ246,NEGATIVE,0.7900283336639404,2023-03-02 17:37:26+00:00
@inecnigeria stole the mandate of Nigerians. Is it too hard to see how deeply wounded our nation is? Are we blind t… https://t.co/H8zsW4RTZj,NEGATIVE,0.998118817806244,2023-03-02 17:35:16+00:00
Grow up folks ...Emancipate your self from mental slavery...We are all NIGERIAN with the same Passpo 🚶🏼🚶🏼… https://t.co/J6aWrBwbCg,NEGATIVE,0.9634939432144164,2023-03-02 17:16:31+00:00
Prophecy Coming to Pass. We will reclaim our Mandate and after then we will Officially say His Excellency Peter Obi… https://t.co/bZDfNYofqL,POSITIVE,0.9707928895950316,2023-03-02 17:11:56+00:00
Living a false identity has been his lifestyle. Stealing this mandate will his undoing. He shall regret this.… https://t.co/MIvQwWWagE,NEGATIVE,0.9983441829681396,2023-03-02 16:55:22+00:00
The best way to assist HE Peter Obi and Sen Yusuf Baba-Ahmed recover our stolen mandate is to vote in the Army of O… https://t.co/SlO5mEzEfL,NEGATIVE,0.9986279010772704,2023-03-02 16:54:57+00:00
Claim that soldiers are patrolling areas in Lagos state where supporters of the Labour Party would likely hold prot… https://t.co/1gW6TnuYVp,NEGATIVE,0.9936914443969728,2023-03-02 16:53:37+00:00
@PeterObi Good must always prevail over evil and I believe it will not take so long to get Justice… https://t.co/fY3uodvhws,POSITIVE,0.981894075870514,2023-03-02 16:53:07+00:00
Be alert. We have to be a step ahead of evil @GRVlagos @GRVLagosMedia #ObiDatti #NigeriaDecides2023 #GRVforLagos… https://t.co/MnP6DgFxR9,NEGATIVE,0.916150450706482,2023-03-02 16:52:29+00:00
I have just finished addressing an international press conference. I urge Nigerians to remain resolute. We won this… https://t.co/jPSSAEjIdC,POSITIVE,0.9961147308349608,2023-03-02 16:51:21+00:00
Dey play.. Even @officialABAT knows this time it’s different from bala blu… @PeterObi won the election hands down.… https://t.co/jCaEgFdxCQ,NEGATIVE,0.9339299201965332,2023-03-02 16:50:29+00:00
Here is to speaking truth with pains about this sham election #NigeriaDecides2023 https://t.co/o29ThmOlVb,NEGATIVE,0.9959014058113098,2023-03-02 16:45:51+00:00
Tinubu’s campaign slogan – “It’s my turn” – was seized on by critics as evidence of a sense of entitlement. Opponen… https://t.co/ueQQEHWpzP,NEGATIVE,0.9943670630455016,2023-03-02 16:36:58+00:00
@ARISEtv cheekily repeating @inecnigeria's advertisement with respect to the use of the BVAS &amp; electoral guidelines… https://t.co/ZLdIFnNm3t,NEGATIVE,0.9802886247634888,2023-03-02 16:34:02+00:00
@Naija_Activist the Nigerian family drama show is official #NigeriaDecides2023,NEGATIVE,0.9715384840965272,2023-03-02 16:33:39+00:00
I may not be a Nigerian but I feel the pain of what has happened in the past years and pray for a better Nigeria wi… https://t.co/34waGCwGbI,NEGATIVE,0.9930522441864014,2023-03-02 16:33:02+00:00
Truth is Nigerians need a President to be proud of... And Asiwaju Ahmed Bola Tinubu knows the person that fits that… https://t.co/E1EC6xVof9,POSITIVE,0.9941670894622804,2023-03-02 16:31:42+00:00
Tinubu’s Victory Well Deserved — Minister ##NigeriaDecides2023 #AsiwajuBolaTinubu https://t.co/cV8BQzrk6l,POSITIVE,0.9964074492454528,2023-03-02 16:30:31+00:00
We are coming! #NigeriaDecides2023 #obiismyPresident Give us back our HOPE you stole. https://t.co/l5IF3A76HV,NEGATIVE,0.9826197624206544,2023-03-02 16:29:29+00:00
Nigerians across board listened to the President-Elect H.E Peter Obi's International press conference as he address… https://t.co/twRXbXhzeW,POSITIVE,0.9527990818023682,2023-03-02 16:26:55+00:00
Obedient you people should try and come outside to vote for this alex otti abia state Obedience God will bless all… https://t.co/w7iqCxAzL2,NEGATIVE,0.9669445753097534,2023-03-02 16:26:08+00:00
The only president we want to listen to #PeterObi2023 #protest #PeterObi2023 #NigeriaElections2023… https://t.co/Dt1NgPv4J9,NEGATIVE,0.9927927255630492,2023-03-02 16:23:58+00:00
"If you want to be called ""Your Excellency"" the process that brings you in should be excellent"" -&gt; A wise man said.… https://t.co/fpLjUasN1j",POSITIVE,0.9983501434326172,2023-03-02 16:22:35+00:00
@inecnigeria Chairman Prof Mahmood is the most dishonest person presently in Nigeria. #electionresults2023… https://t.co/uJ2MwDlpVu,NEGATIVE,0.9993736147880554,2023-03-02 16:21:25+00:00
Stop INEC now! #NigeriaDecides2023,NEGATIVE,0.997006356716156,2023-03-02 16:21:15+00:00
